accuracy,balanced_accuracy,macro_f1,weighted_f1,attack_recall,minority_recall,precision_attack,fpr,fnr,roc_auc,pr_auc,model,family,train_time_sec,inference_latency_sec_per_sample,peak_memory_MB,seed,eval_split,dataset,n_params,cumulative_reward,cumulative_reward_per_window,avg_detection_delay,telemetry_cost,escalation_rate,isolation_rate,abstention_rate,budget_violation_rate
0.9433333333333334,0.941284559343514,0.9388680034286084,0.943483132264523,0.9486190724335593,0.933950046253469,0.9622581668252458,0.0660499537465309,0.0513809275664408,0.9907283173908704,0.9949366749464472,XGBoost,classical_tree,0.364271879196167,2.215385437011719e-07,0.564046,2,test,UNSW-NB15,,,,,,,,,
0.9438,0.9484359385838774,0.9401063946311268,0.9442610809386648,0.9318394997394476,0.9650323774283072,0.9792990142387732,0.0349676225716928,0.0681605002605523,0.991035012357558,0.9951109826064456,LightGBM,classical_tree,0.630265474319458,5.669911702473959e-07,4.141281,2,test,UNSW-NB15,,,,,,,,,
0.9409333333333332,0.9374695520090012,0.936128800939492,0.9410220898870358,0.9498697238144868,0.9250693802035151,0.9574535140245825,0.0749306197964847,0.0501302761855132,0.9900516235955842,0.9945206129397728,CatBoost,classical_tree,3.551501512527466,4.404703776041667e-07,0.843036,2,test,UNSW-NB15,,,,,,,,,
0.8906,0.8900468512209807,0.883269268007828,0.8914405281959633,0.8920270974465868,0.8880666049953746,0.93398079441292,0.1119333950046253,0.1079729025534132,0.9629616874730952,0.9794968853786404,MLP,deep,5.873079538345337,8.141899108886719e-06,2.882055,2,test,UNSW-NB15,7042.0,,,,,,,,
0.7857857857857858,0.7950339071465833,0.7778571478183843,0.7895778648419008,0.7619196661450183,0.8281481481481482,0.8872554975094156,0.1718518518518518,0.2380803338549817,0.8825061052184162,0.9289284453392096,1D-CNN,deep,11.124332427978516,1.2082245336360125e-05,2.878223,2,test,UNSW-NB15,7234.0,,,,,,,,
0.9147147147147148,0.911906624934794,0.9082872353394472,0.9150679263365468,0.921961398017736,0.901851851851852,0.9434183836874132,0.0981481481481481,0.0780386019822639,0.9781252922197108,0.9877722925832244,LSTM,deep,20.872648239135746,1.0947000594547998e-05,2.88053,2,test,UNSW-NB15,9794.0,,,,,,,,
0.9037037037037036,0.9013993218570684,0.8967225033098956,0.9042215596877414,0.9096504955659884,0.8931481481481481,0.9379302925989672,0.1068518518518518,0.0903495044340114,0.973179195888638,0.9849843647920796,GRU,deep,20.47028136253357,2.1191044254703923e-05,2.877408,2,test,UNSW-NB15,7362.0,,,,,,,,
0.8858191524858191,0.8758163797600418,0.8760746722825952,0.885779729315078,0.9116327595200836,0.84,0.9100187460945636,0.16,0.0883672404799165,0.9601178635599606,0.9770740590502842,CNN-LSTM,deep,28.748899698257446,1.7036944578041582e-05,2.878327,2,test,UNSW-NB15,12578.0,,,,,,,,
0.8897564230897564,0.8822091810119979,0.8808497970127915,0.8899477296786685,0.9092331768388108,0.8551851851851852,0.917658207855112,0.1448148148148148,0.0907668231611893,0.9639198303676656,0.9791187681461364,CNN-BiLSTM,deep,44.58640432357788,1.9592120323652105e-05,2.88349,2,test,UNSW-NB15,21090.0,,,,,,,,
0.6917584250917584,0.6612558685446009,0.6626174747700164,0.6903093178891105,0.7704747000521649,0.552037037037037,0.7532639738882089,0.4479629629629629,0.2295252999478351,0.7229589056975598,0.794671118941116,TCN,deep,15.955242156982422,1.621279749903712e-05,2.878522,2,test,UNSW-NB15,7234.0,,,,,,,,
0.8517183850517184,0.8541731872717788,0.8434541610697891,0.8534994057297873,0.8453834115805947,0.8629629629629629,0.9163179916317992,0.137037037037037,0.1546165884194053,0.946720705577774,0.9687235722852408,TransformerEncoder,deep,34.19408941268921,1.4621367405206312e-05,2.884781,2,test,UNSW-NB15,9986.0,,,,,,,,
0.7074666666666667,0.6409394539921396,0.645819478482258,0.687094920874823,0.8791036998436685,0.4027752081406105,0.7232273000085742,0.5972247918593895,0.1208963001563314,0.6903453608421362,0.7988958113291889,FT-Transformer,deep,52.00085639953613,1.4040104548136391e-05,2.884957,2,test,UNSW-NB15,2306.0,,,,,,,,
0.8281333333333334,0.7868860930593766,0.8013029184742432,0.8216983172876662,0.934549244398124,0.6392229417206291,0.8213794998625996,0.3607770582793709,0.0654507556018759,0.8330107947257066,0.8121428208638293,GCN,graph,4.467997789382935,6.348466873168946e-06,1.08027,2,test,UNSW-NB15,5922.0,,,,,,,,
0.8572,0.8677367712427311,0.8509568127302272,0.8594776448671483,0.8300156331422616,0.9054579093432008,0.9397050147492624,0.0945420906567992,0.1699843668577384,0.9538085429361866,0.9739123388899285,GraphSAGE,graph,4.649490594863892,5.791982014973958e-06,1.089168,2,test,UNSW-NB15,8290.0,,,,,,,,
0.8719333333333333,0.8637005474733168,0.8618040485577074,0.8722550958883827,0.8931735278791036,0.8342275670675301,0.9053454468624552,0.1657724329324699,0.1068264721208963,0.952974090826484,0.9715677473255248,GAT,graph,6.685137271881104,8.022944132486979e-06,0.880808,2,test,UNSW-NB15,8546.0,,,,,,,,
0.8567333333333333,0.8546471118215575,0.8474889621821878,0.8579774309401893,0.8621156852527359,0.8471785383903793,0.9092108155638602,0.1528214616096207,0.1378843147472642,0.9341139170638424,0.9630697260047136,Protocol-role-GAT,graph,8.080832958221436,9.74574089050293e-06,1.151807,2,test,UNSW-NB15,14050.0,,,,,,,,
0.8455333333333334,0.8479527718096314,0.8370475451377948,0.8474347646935373,0.8392912975508077,0.8566142460684552,0.9122111463525148,0.1433857539315448,0.1607087024491922,0.9323454389355386,0.960625037421702,HypergraphNN,graph,5.196869850158691,7.253615061442057e-06,1.087151,2,test,UNSW-NB15,5922.0,,,,,,,,
0.7261945804316349,0.6384817070140152,0.6432222410157322,0.6957413354672909,0.9258320126782884,0.3511314013497419,0.7283078457446809,0.648868598650258,0.0741679873217115,0.8542157993334125,0.9111289286568584,DQN,rl,,,,2,test,UNSW-NB15,,4665.209999999997,19.8519574468085,0.0,0.0,0.0,0.0704666666666666,0.0254666666666666,0.0
0.4559579153413262,0.4810427627742309,0.4529211218060124,0.4462491517727617,0.3277964676198486,0.6342890579286132,0.55500177999288,0.3657109420713867,0.6722035323801514,0.8802501512056342,0.9057034689837676,DoubleDQN,rl,,,,2,test,UNSW-NB15,,-14859.76255777905,-63.23303216076192,0.7809333333333334,7.978723404255319,0.0214,0.1730666666666666,0.4316666666666666,0.6596666666666666
0.7828259881871876,0.7575469448653326,0.7637120510272262,0.773421686836919,0.9325129019452164,0.5825809877854488,0.7492822966507177,0.4174190122145512,0.0674870980547836,0.894153556707736,0.9055924552117076,DuelingDQN,rl,,,,2,test,UNSW-NB15,,-683.397930665456,-2.908076300704068,0.6896666666666667,7.821276595744681,0.0781333333333333,0.0039333333333333,0.2274,0.5806666666666667
,,,,,,,,,,,PPO,rl,,,,2,test,UNSW-NB15,,-149.99999999999963,-0.638297872340424,0.0,0.0,0.0,0.0,1.0,0.0
0.6396666666666667,0.5,0.3901199430778613,0.4990934471776106,1.0,0.0,0.6396666666666667,1.0,0.0,0.8621599092573944,0.910291613821229,A2C,rl,,,,2,test,UNSW-NB15,,4215.999999999996,17.94042553191488,0.0,0.0,0.0,0.0,0.0,0.0
0.6396666666666667,0.5,0.3901199430778613,0.4990934471776106,1.0,0.0,0.6396666666666667,1.0,0.0,0.8621599092573944,0.910291613821229,CQL_Offline,rl,,,,2,test,UNSW-NB15,,4215.999999999996,17.94042553191488,0.0,0.0,0.0,0.0,0.0,0.0
0.5666444147752558,0.5243514479602946,0.5244593988561057,0.564958274803889,0.6722616369614121,0.3764412589591773,0.6600407747196738,0.6235587410408227,0.327738363038588,0.8538150375326014,0.9093316141526552,RandomAcquisition,rl,,,,2,test,UNSW-NB15,,-11304.750069666874,-48.10531944539096,0.8292,8.0,0.191,0.1819333333333333,0.1843333333333333,0.8136666666666666
0.8083333333333333,0.7607850122370433,0.7754384835036121,0.7994463951542884,0.9310057321521624,0.5905642923219241,0.8014534362102996,0.4094357076780758,0.0689942678478374,0.8621599092573944,0.910291613821229,GreedyUncertainty,rl,,,,2,test,UNSW-NB15,,6862.295760778387,29.201258556503777,0.1253333333333333,8.0,0.0,0.0,0.0,0.0
0.8083333333333333,0.7607850122370433,0.7754384835036121,0.7994463951542884,0.9310057321521624,0.5905642923219241,0.8014534362102996,0.4094357076780758,0.0689942678478374,0.8621599092573944,0.910291613821229,GreedyCentrality,rl,,,,2,test,UNSW-NB15,,6726.438093753643,28.62314082448359,0.1253333333333333,8.0,0.0,0.0,0.0,0.0
0.8083333333333333,0.7607850122370433,0.7754384835036121,0.7994463951542884,0.9310057321521624,0.5905642923219241,0.8014534362102996,0.4094357076780758,0.0689942678478374,0.8621599092573944,0.910291613821229,StaticThreshold,rl,,,,2,test,UNSW-NB15,,7114.999999999998,30.276595744680844,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8621599092573944,0.910291613821229,OracleUpperBound,rl,,,,2,test,UNSW-NB15,,13944.999999999976,59.34042553191478,0.0,0.0,0.0,0.0,0.0,0.0
0.9053419530452534,0.8571185698594694,0.8501154798338791,0.906252075417683,0.9352748085178016,0.7789623312011372,0.9469916482018068,0.2210376687988628,0.0647251914821984,0.8702394157843533,0.9432145908155204,LogisticRegression,classical_tree,2.12257719039917,1.7168733610430313e-07,3.478637,0,test,ToN-IoT-Network,,,,,,,,,
0.7963252807077237,0.5307058859633081,0.5213505126421267,0.7451964654209711,0.9611985523104116,0.1002132196162046,0.8185206422018348,0.8997867803837953,0.0388014476895884,0.8256959697526413,0.93118476203,LinearSVM,classical_tree,55.44958019256592,7.008484084008299e-07,27.098492,0,test,ToN-IoT-Network,,,,,,,,,
0.8085062946580469,0.5013559901384058,0.4505462046462473,0.7241845265530839,0.9991583200067334,0.0035536602700781,0.8089267461669506,0.9964463397299218,0.0008416799932665,0.7770849271863056,0.8958402306584713,GaussianNB,classical_tree,0.0288507938385009,5.594846057664703e-07,34.074037,0,test,ToN-IoT-Network,,,,,,,,,
0.9890438924804356,0.9788509805871026,0.9821852098888882,0.989005529592503,0.995370760037034,0.9623312011371712,0.9911163258464633,0.0376687988628287,0.004629239962966,0.9943251805230104,0.9974857746520912,kNN,classical_tree,0.004584789276123,2.900733960733482e-05,6.398456,0,test,ToN-IoT-Network,,,,,,,,,
0.9972099353521606,0.9954269767231514,0.9954941652096246,0.9972097461406318,0.9983166400134668,0.9925373134328358,0.998232620770914,0.0074626865671641,0.0016833599865331,0.9951063516809402,0.9977988611168708,DecisionTree,classical_tree,0.2533810138702392,1.0797384443150041e-07,15.946428,0,test,ToN-IoT-Network,,,,,,,,,
0.9986389928547124,0.9971243347991248,0.9977993441551388,0.9986380678258489,0.9995791600033668,0.9946695095948828,0.998738541754268,0.0053304904051172,0.0004208399966332,0.9999419139109124,0.9999859689957488,RandomForest,classical_tree,1.5097370147705078,7.52031742289343e-06,213.48791,0,test,ToN-IoT-Network,,,,,,,,,
0.9943518203470568,0.9908118694466392,0.990878432009728,0.9943514373090842,0.9965491120276072,0.9850746268656716,0.996465241541828,0.0149253731343283,0.0034508879723928,0.9990737332611416,0.999723760784938,ExtraTrees,classical_tree,1.1281752586364746,6.54340966618276e-06,184.234298,0,test,ToN-IoT-Network,,,,,,,,,
0.995304525348758,0.993299431635694,0.99243137036442,0.9953086507093496,0.9965491120276072,0.9900497512437813,0.9976407145264578,0.0099502487562189,0.0034508879723928,0.9991661116783128,0.9997692110987708,GradientBoosting,classical_tree,12.870225429534912,1.2219296948931662e-06,18.839839,0,test,ToN-IoT-Network,,,,,,,,,
0.99891119428377,0.9974282698116186,0.9982389965144236,0.9989103058188256,0.9998316640013468,0.9950248756218906,0.9988228369629194,0.0049751243781094,0.0001683359986533,0.9997866786882736,0.9999395945556968,HistGradientBoosting,classical_tree,1.8235046863555908,2.297271307977376e-06,62.774013,0,test,ToN-IoT-Network,,,,,,,,,
0.9987070432119768,0.9974376168264693,0.997910229013018,0.99870642852172,0.99949499200404,0.9953802416488984,0.9989064602960968,0.0046197583511016,0.0005050079959599,0.9998381994341302,0.9999579128488908,XGBoost,classical_tree,0.2834739685058594,2.0895494251439425e-07,0.570798,0,test,ToN-IoT-Network,,,,,,,,,
0.9988431439265056,0.9979285818673176,0.9981312200481568,0.99884290845003,0.9994108240047134,0.9964463397299218,0.9991585324806462,0.0035536602700781,0.0005891759952865,0.9997653226287432,0.9999284475353138,LightGBM,classical_tree,0.4956483840942383,5.846325334702758e-07,4.171607,0,test,ToN-IoT-Network,,,,,,,,,
0.9980265396393332,0.9962031827467924,0.996809482697623,0.9980253327737012,0.9991583200067334,0.9932480454868514,0.9984020185029436,0.0067519545131485,0.0008416799932665,0.9998148543298392,0.9999546039084348,CatBoost,classical_tree,2.8782434463500977,4.724241025028443e-07,0.853164,0,test,ToN-IoT-Network,,,,,,,,,
0.9467846206192584,0.9447164749795816,0.9189168726997674,0.9482467473818362,0.9480683444154532,0.94136460554371,0.985563041385948,0.0586353944562899,0.0519316555845467,0.9637804071852792,0.9785819359218284,MLP,deep,5.550781488418579,5.199325940527045e-06,2.924579,0,test,ToN-IoT-Network,6914.0,,,,,,,,
0.7722070844686648,0.6709847352631938,0.657886610851846,0.7799128717546442,0.835032437442076,0.5069370330843116,0.8773125608568647,0.4930629669156883,0.164967562557924,0.7232930198302896,0.8884181686136559,1D-CNN,deep,8.799645900726318,8.891729957726087e-06,2.911204,0,test,ToN-IoT-Network,7042.0,,,,,,,,
0.9807901907356948,0.976989133628498,0.9694660227115154,0.9809396596201304,0.9831493807397422,0.9708288865172536,0.9930218704791082,0.0291711134827463,0.0168506192602578,0.9937311769935754,0.9979608101330965,LSTM,deep,19.326033353805546,1.0794043865775545e-05,2.912438,0,test,ToN-IoT-Network,9538.0,,,,,,,,
0.9841280653950952,0.9776958735375112,0.9745389915294156,0.9841802204200056,0.9881203134215184,0.967271433653504,0.9922165820642976,0.0327285663464959,0.0118796865784817,0.9931830073463844,0.9969015751904596,GRU,deep,17.5020170211792,1.4289929366566504e-05,2.910582,0,test,ToN-IoT-Network,7170.0,,,,,,,,
0.9473433242506812,0.9512823929701686,0.9205685929214305,0.9490240096033912,0.944898475018957,0.9576663109213804,0.9895006176107288,0.0423336890786197,0.055101524981043,0.9902964920709324,0.9968863137217868,CNN-LSTM,deep,20.965479850769043,1.1572168698427788e-05,2.91131,0,test,ToN-IoT-Network,12386.0,,,,,,,,
0.9611035422343324,0.9611494166469672,0.9400088924434806,0.9619589599685278,0.9610750695088044,0.96122376378513,0.9905349079541508,0.0387762362148701,0.0389249304911955,0.990990103962806,0.996527225493836,CNN-BiLSTM,deep,44.09457993507385,1.617470294318342e-05,2.913918,0,test,ToN-IoT-Network,20898.0,,,,,,,,
0.8010899182561307,0.5028742414786056,0.4627017582122815,0.7258021834206237,0.9861824922065886,0.0195659907506225,0.809418435792822,0.9804340092493774,0.0138175077934114,0.5529175384584213,0.8266737554161313,TCN,deep,11.129963397979736,1.1855704907825273e-05,2.911272,0,test,ToN-IoT-Network,7042.0,,,,,,,,
0.966825613079019,0.9642808084065108,0.9482508824170764,0.9673810598287736,0.9684050888870166,0.960156527926005,0.9903498190591074,0.039843472073995,0.0315949111129834,0.9911558226997146,0.9975400962114233,TransformerEncoder,deep,35.83023643493652,9.519933679772982e-06,2.917406,0,test,ToN-IoT-Network,9922.0,,,,,,,,
0.8610411704661449,0.8447733766149473,0.8015250678330599,0.8685851526564949,0.8711387930308897,0.818407960199005,0.9529509253291594,0.181592039800995,0.1288612069691103,0.9077084427681832,0.9578514456831264,FT-Transformer,deep,31.358782529830933,8.868084103122541e-06,2.917091,0,test,ToN-IoT-Network,2306.0,,,,,,,,
0.916502211636611,0.9095816144546904,0.8758051666454163,0.9196710852064202,0.9207979126336168,0.898365316275764,0.9745234277569929,0.1016346837242359,0.0792020873663833,0.9488626163493976,0.9745274827037776,GCN,graph,2.857257604598999,4.0648299116956896e-06,1.134743,0,test,ToN-IoT-Network,5794.0,,,,,,,,
0.9742089145968016,0.9730666440065115,0.9595307095362412,0.974568820867778,0.9749179362006564,0.9712153518123668,0.9930555555555556,0.0287846481876332,0.0250820637993434,0.980487261529236,0.9908038412074434,GraphSAGE,graph,2.667339563369751,3.2177016864061435e-06,1.092726,0,test,ToN-IoT-Network,8098.0,,,,,,,,
0.9314052398775092,0.9223235847408144,0.8959381324301453,0.9334227184221314,0.9370423365036612,0.9076048329779672,0.9771789695427016,0.0923951670220327,0.0629576634963386,0.9607856535375954,0.9807322909142586,GAT,graph,4.032498598098755,4.929513012969441e-06,0.884311,0,test,ToN-IoT-Network,8354.0,,,,,,,,
0.9169105137801974,0.929360376445714,0.8802598665797998,0.9211345797613502,0.9091827287265382,0.94953802416489,0.9870248538011696,0.0504619758351101,0.0908172712734618,0.9529049834215364,0.9877395032116334,Protocol-role-GAT,graph,5.307228326797485,6.529099684095821e-06,1.177106,0,test,ToN-IoT-Network,13602.0,,,,,,,,
0.9237835998638992,0.9096098349619272,0.88429198935889,0.92600083414036,0.9325814325393486,0.8866382373845061,0.9720150890428984,0.1133617626154939,0.0674185674606514,0.920836242872116,0.95914488505172,HypergraphNN,graph,3.524250268936157,4.636872256844576e-06,1.133182,0,test,ToN-IoT-Network,5794.0,,,,,,,,
0.8065328342973801,0.4998643561204881,0.4492193488728576,0.7229403164585406,0.9968857840249136,0.0028429282160625,0.8084641638225256,0.9971570717839374,0.0031142159750862,0.8687278913188335,0.9423133226235638,DQN,rl,,,,0,test,ToN-IoT-Network,,9584.868074911736,41.67333945613799,0.2321197686287853,5.865217391304348,0.0,0.0015651582170806,0.0,0.1403198366791425
0.1317243384704856,0.5,0.1163926002055498,0.0306634765298715,0.0,1.0,0.0,0.0,1.0,0.8463122237845782,0.956030245274886,DoubleDQN,rl,,,,0,test,ToN-IoT-Network,,-9042.41000000001,-39.31482608695657,0.0,0.0,0.0382443007825791,0.0,0.7049336509016673,0.0
0.2282938257993385,0.490499027609369,0.216760386967094,0.1580387443947463,0.0661044381974614,0.9148936170212766,0.766798418972332,0.0851063829787234,0.9338955618025384,0.8684354723653948,0.9422341185368706,DuelingDQN,rl,,,,0,test,ToN-IoT-Network,,-31560.676603568245,-137.22033305899237,0.0140183735964613,0.7652173913043478,0.0008166042871725,0.0258591357604627,0.0104797550187138,0.0129295678802313
0.8085062946580469,0.5,0.4470574954846478,0.7228975983467983,1.0,0.0,0.8085062946580469,1.0,0.0,0.8637285394782314,0.9409815577657488,PPO,rl,,,,0,test,ToN-IoT-Network,,11982.149999999994,52.09630434782606,0.0,0.0,0.0,0.1836679142565498,0.0,0.0
0.8085062946580469,0.5,0.4470574954846478,0.7228975983467983,1.0,0.0,0.8085062946580469,1.0,0.0,0.8478265005009701,0.9324848606601254,A2C,rl,,,,0,test,ToN-IoT-Network,,14829.149999999994,64.47456521739127,0.0,0.0,0.0,1.0,0.0,0.0
0.8891310269681286,0.8517144689358598,0.8311647968685024,0.8921762078148313,0.9123841617523168,0.7910447761194029,0.9485023646873356,0.208955223880597,0.0876158382476832,0.8687842230656803,0.9422733836956196,CQL_Offline,rl,,,,0,test,ToN-IoT-Network,,-20854.70289826205,-90.67262129679152,3.997005784280368,8.0,0.0,0.0,0.0,3.873222184416468
0.623921085080148,0.5308659400149842,0.5129672224495208,0.6555291253269658,0.6826014452473597,0.3791304347826087,0.8209928129700819,0.6208695652173913,0.3173985547526403,0.8602793017054563,0.9407758865996672,RandomAcquisition,rl,,,,0,test,ToN-IoT-Network,,-2033.6664512191323,-8.842028048778836,0.8136100714528751,8.0,0.186049676760803,0.1810139503232392,0.181354202109561,0.7968696835658388
0.8886015651582171,0.8513762724128704,0.8304500227301579,0.89171658503497,0.911707768706338,0.7910447761194029,0.9485113835376532,0.208955223880597,0.0882922312936621,0.8687278913188335,0.9423133226235638,GreedyUncertainty,rl,,,,0,test,ToN-IoT-Network,,10407.870061168542,45.25160896160236,0.096019054100034,6.1347826086956525,0.0,0.0,0.0,0.0
0.8886015651582171,0.8513762724128704,0.8304500227301579,0.89171658503497,0.911707768706338,0.7910447761194029,0.9485113835376532,0.208955223880597,0.0882922312936621,0.8687278913188335,0.9423133226235638,GreedyCentrality,rl,,,,0,test,ToN-IoT-Network,,10160.928597116092,44.17795042224388,0.1252126573664511,8.0,0.0,0.0,0.0,0.0
0.8886015651582171,0.8513762724128704,0.8304500227301579,0.89171658503497,0.911707768706338,0.7910447761194029,0.9485113835376532,0.208955223880597,0.0882922312936621,0.8687278913188335,0.9423133226235638,StaticThreshold,rl,,,,0,test,ToN-IoT-Network,,10573.449999999992,45.97152173913041,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8687278913188335,0.9423133226235638,OracleUpperBound,rl,,,,0,test,ToN-IoT-Network,,16142.549999999965,70.18499999999983,0.0,0.0,0.0,0.0,0.0,0.0
0.8541234439834025,0.7693826933575779,0.7802217844896768,0.8510001403956757,0.9219674864526888,0.6167979002624672,0.8938010183463995,0.3832020997375328,0.0780325135473113,0.8590595065432021,0.8933742782954562,LogisticRegression,classical_tree,1.761446475982666,1.548545983817073e-07,3.451779,1,test,ToN-IoT-Network,,,,,,,,,
0.803228734439834,0.5625535744394323,0.5566253084711915,0.7402647892020784,0.9959149645685702,0.1291921843102945,0.8000267881060809,0.8708078156897054,0.0040850354314297,0.8207829134599803,0.9007524610316964,LinearSVM,classical_tree,58.84594225883484,6.718352375188804e-07,26.787595,1,test,ToN-IoT-Network,,,,,,,,,
0.7782676348547718,0.549004366673146,0.5427147786973479,0.7249863022605361,0.961817423926636,0.1361913094196558,0.7957100489688944,0.8638086905803442,0.0381825760733639,0.7719630676289128,0.8732813328959228,GaussianNB,classical_tree,0.0335073471069335,6.780337495922548e-07,34.063523,1,test,ToN-IoT-Network,,,,,,,,,
0.9919605809128632,0.9863965628723256,0.9883287679525402,0.9919445408277292,0.9964151729887452,0.9763779527559056,0.9932685115931188,0.0236220472440944,0.0035848270112546,0.9970106505201508,0.9984861640313528,kNN,classical_tree,0.0045258998870849,2.5339347321957472e-05,6.67964,1,test,ToN-IoT-Network,,,,,,,,,
0.9979901452282156,0.9968334356287998,0.9970922489293592,0.9979896214291848,0.9989162150896208,0.994750656167979,0.9985,0.0052493438320209,0.0010837849103793,0.9961820754759412,0.9977978172608086,DecisionTree,classical_tree,0.2537145614624023,1.286848204759147e-07,15.822586,1,test,ToN-IoT-Network,,,,,,,,,
0.9988329875518672,0.9976877212982808,0.9983103949634348,0.9988322564827298,0.9997498957899124,0.9956255468066492,0.9987507287415676,0.0043744531933508,0.0002501042100875,0.9999840752155528,0.999995429884108,RandomForest,classical_tree,1.587348699569702,7.231793215660634e-06,213.317144,1,test,ToN-IoT-Network,,,,,,,,,
0.9966934647302904,0.99412539564276,0.9952082807446616,0.9966898326278452,0.9987494789495625,0.989501312335958,0.9970039946737684,0.0104986876640419,0.0012505210504376,0.9992229677695736,0.9997269158018044,ExtraTrees,classical_tree,1.1033575534820557,7.112769417742971e-06,187.352841,1,test,ToN-IoT-Network,,,,,,,,,
0.9968231327800828,0.9950418122842328,0.9954029187721348,0.996821973151242,0.9982492705293872,0.9918343540390784,0.9976670554907516,0.0081656459609215,0.0017507294706127,0.9993979458973076,0.9997571576248404,GradientBoosting,classical_tree,13.226877927780151,1.692425660572606e-06,18.693377,1,test,ToN-IoT-Network,,,,,,,,,
0.9982494813278008,0.9971043028402886,0.9974669144254622,0.9982488423486434,0.9991663192997082,0.9950422863808692,0.9985835694050992,0.0049577136191309,0.0008336807002917,0.9999858743515057,0.9999959590873396,HistGradientBoosting,classical_tree,2.2340378761291504,2.899558835999105e-06,59.70594,1,test,ToN-IoT-Network,,,,,,,,,
0.9983791493775932,0.9972918019817484,0.9976545503939463,0.9983785577302254,0.9992496873697374,0.9953339165937592,0.998666888851858,0.0046660834062408,0.0007503126302626,0.99995954375371,0.999988308061261,XGBoost,classical_tree,0.2424449920654297,2.163450747604687e-07,0.566398,1,test,ToN-IoT-Network,,,,,,,,,
0.9989626556016598,0.9985000068683232,0.9985000068683232,0.9989626556016598,0.9993330554397666,0.9976669582968796,0.9993330554397666,0.0023330417031204,0.0006669445602334,0.99998215451636,0.9999948416213752,LightGBM,classical_tree,0.340465784072876,6.193874782546427e-07,4.142855,1,test,ToN-IoT-Network,,,,,,,,,
0.9978604771784232,0.9967500675587706,0.9969052972324806,0.9978601427706932,0.9987494789495625,0.994750656167979,0.9984997499583264,0.0052493438320209,0.0012505210504376,0.999921445834277,0.9999759859216716,CatBoost,classical_tree,3.49612808227539,5.018012404936478e-07,0.846564,1,test,ToN-IoT-Network,,,,,,,,,
0.9617479253112032,0.9610363314839918,0.9464079443183856,0.9623316327799072,0.9623176323468112,0.9597550306211724,0.9881859429843336,0.0402449693788276,0.0376823676531888,0.9833319049652628,0.986815385682962,MLP,deep,4.8993659019470215,6.841472446671165e-06,2.902965,1,test,ToN-IoT-Network,6914.0,,,,,,,,
0.432863910701538,0.584083654412344,0.4313233983466571,0.4477600120881985,0.3117750146040223,0.8563922942206655,0.8836329233680227,0.1436077057793345,0.6882249853959777,0.6414909446292346,0.8495449269617615,1D-CNN,deep,8.845172643661499,8.59837133157678e-06,2.88982,1,test,ToN-IoT-Network,7042.0,,,,,,,,
0.979297812966448,0.9785605498039912,0.9705621718112702,0.9794674471704384,0.979888174914462,0.9772329246935202,0.9934010152284264,0.0227670753064798,0.0201118250855378,0.9960202425317556,0.9982323238919611,LSTM,deep,20.31567144393921,1.1994455146777171e-05,2.887712,1,test,ToN-IoT-Network,9538.0,,,,,,,,
0.9680057109481472,0.9720297834853512,0.9553398672401332,0.9685474744311492,0.964783443211216,0.9792761237594864,0.9938961485557084,0.0207238762405137,0.0352165567887841,0.994205792317478,0.9976487664893556,GRU,deep,18.02853488922119,1.567062547757861e-05,2.887984,1,test,ToN-IoT-Network,7170.0,,,,,,,,
0.957232786034136,0.9581207644864084,0.9404855693404298,0.9580174916854316,0.9565217391304348,0.9597197898423818,0.988103448275862,0.0402802101576182,0.0434782608695652,0.9926774913029884,0.997333919050174,CNN-LSTM,deep,24.63796877861023,1.6413407118720125e-05,2.88831,1,test,ToN-IoT-Network,12386.0,,,,,,,,
0.9628139399052502,0.9671284660468842,0.9483412425842273,0.9635255082752516,0.9593590920470668,0.9748978400467015,0.9925746848558108,0.0251021599532983,0.0406409079529333,0.9948824538791308,0.9981649304650364,CNN-BiLSTM,deep,77.92396807670593,2.733466146952978e-05,2.89394,1,test,ToN-IoT-Network,20898.0,,,,,,,,
0.3555714193004088,0.5380358480215136,0.354999102124298,0.344329563832402,0.2094634064925311,0.8666082895504962,0.8459723626558814,0.1333917104495038,0.790536593507469,0.5953472639459705,0.8224704181132944,TCN,deep,49.60830593109131,1.4667175538551182e-05,2.888702,1,test,ToN-IoT-Network,7042.0,,,,,,,,
0.9504185865403336,0.9236208412394304,0.9276282236843204,0.9501813791091966,0.9718768255027956,0.8753648569760654,0.964631823076286,0.1246351430239346,0.0281231744972043,0.9890023588096368,0.9965094725440726,TransformerEncoder,deep,170.72514009475708,1.3240052581614805e-05,2.894028,1,test,ToN-IoT-Network,9922.0,,,,,,,,
0.8549014522821576,0.8334028553503203,0.806132428978881,0.8601339095393602,0.8721133805752397,0.794692330125401,0.9369458128078818,0.205307669874599,0.1278866194247603,0.9063518008560726,0.9554448858544684,FT-Transformer,deep,47.4907341003418,1.4059740230750248e-05,2.895235,1,test,ToN-IoT-Network,2306.0,,,,,,,,
