accuracy,balanced_accuracy,macro_f1,weighted_f1,precision_attack,recall_attack,minority_recall,fpr,fnr,roc_auc,pr_auc,threshold,tn,fp,fn,tp,dataset,seed,component,split,note,train_time_sec
0.9986213811254543,0.9982838945345845,0.9983451314530591,0.9986212963862909,0.998932384341637,0.999110161950525,0.999110161950525,0.002542372881355932,0.0008898380494749955,0.9997519010862057,0.9999081443694195,0.5700000000000001,2354,6,5,5614,ToN-IoT-Network,1,No_MoERouter_EqualWeight,val,,
0.9979264583909317,0.996187141260134,0.9968104914285816,0.9979251543865354,0.998263587428373,0.9991310392770246,0.9991310392770246,0.006756756756756757,0.0008689607229753215,0.9996063842779171,0.9998851161334683,0.5700000000000001,1470,10,5,5749,ToN-IoT-Network,1,No_MoERouter_EqualWeight,test,,
0.9986213811254543,0.9982838945345845,0.9983451314530591,0.9986212963862909,0.998932384341637,0.999110161950525,0.999110161950525,0.002542372881355932,0.0008898380494749955,0.9997788978677067,0.9999105288732747,0.7100000000000001,2354,6,5,5614,ToN-IoT-Network,1,No_GraphBranch,val,,
0.9975117500691181,0.995675511277701,0.9961735521491488,0.9975104988321664,0.9980896144494616,0.9987834549878345,0.9987834549878345,0.007432432432432433,0.0012165450121654502,0.9999199147009367,0.9999791900890032,0.7100000000000001,1469,11,7,5747,ToN-IoT-Network,1,No_GraphBranch,test,,
0.9987467101140494,0.9984957589413642,0.9984957589413642,0.9987467101140494,0.999110161950525,0.999110161950525,0.999110161950525,0.00211864406779661,0.0008898380494749955,0.9998192422199499,0.9999211180029274,0.615,2355,5,5,5614,ToN-IoT-Network,1,No_TemporalBranch,val,,
0.9975117500691181,0.995675511277701,0.9961735521491488,0.9975104988321664,0.9980896144494616,0.9987834549878345,0.9987834549878345,0.007432432432432433,0.0012165450121654502,0.9999015960694793,0.9999743430726595,0.615,1469,11,7,5747,ToN-IoT-Network,1,No_TemporalBranch,test,,
0.9983707231482641,0.9978601657210253,0.9980437651419041,0.99837042245114,0.9985770188545002,0.999110161950525,0.999110161950525,0.003389830508474576,0.0008898380494749955,0.999724602664688,0.9998981655998642,0.5,2352,8,5,5614,ToN-IoT-Network,1,No_Calibration_Raw0.5,val,,
0.9973735139618468,0.9948357899087825,0.9959558847003149,0.997370535053756,0.9975707096998091,0.9991310392770246,0.9991310392770246,0.00945945945945946,0.0008689607229753215,0.9997868697686216,0.9999436210743713,0.5,1466,14,5,5749,ToN-IoT-Network,1,No_Calibration_Raw0.5,test,,
0.8345657350545181,0.7229194756893228,0.7555185144537362,0.8122994031330283,0.8116572422792518,0.996262680192205,0.996262680192205,0.5504237288135593,0.0037373198077949813,0.7757088163344101,0.8787815362718803,0.76,1061,1299,21,5598,ToN-IoT-Network,1,Full_DistilledStudent,val,,6.413711786270142
0.9314348907934753,0.8377022095087788,0.8803051909658586,0.9265252284157811,0.923485824742268,0.9963503649635036,0.9963503649635036,0.32094594594594594,0.0036496350364963502,0.9420797165778916,0.9721994831378722,0.76,1005,475,21,5733,ToN-IoT-Network,1,Full_DistilledStudent,test,,6.413711786270142
0.8657726532146885,0.7803431758470806,0.813918591608997,0.8540402408903238,0.8460133901399878,0.989499911016195,0.989499911016195,0.4288135593220339,0.010500088983804947,0.7687678910234947,0.8667482975262758,0.01,1348,1012,59,5560,ToN-IoT-Network,1,No_FocalLoss,val,,6.440997123718262
0.9651645009676527,0.9294194872662026,0.9445614125574284,0.9645291222774508,0.967062818336163,0.9899200556134863,0.9899200556134863,0.13108108108108107,0.01007994438651373,0.9703815911845108,0.9791985798144245,0.01,1286,194,58,5696,ToN-IoT-Network,1,No_FocalLoss,test,,6.440997123718262
0.8704098257927059,0.7899024873235783,0.8224478483921607,0.8601396941477374,0.8523128938066697,0.987008364477665,0.987008364477665,0.40720338983050847,0.012991635522334935,0.6996336581996313,0.8127654123795833,0.785,1399,961,73,5546,ToN-IoT-Network,1,No_ContrastiveLearning,val,,4.493085145950317
0.972905722974841,0.9556157173857904,0.9581444091448774,0.9728301296544828,0.9811288088642659,0.9848800834202294,0.9848800834202294,0.07364864864864865,0.015119916579770595,0.9474237075970654,0.9675036270448373,0.785,1371,109,87,5667,ToN-IoT-Network,1,No_ContrastiveLearning,test,,4.493085145950317
0.8833187116179972,0.8041059239082894,0.8395313622590165,0.8737691193513673,0.8590686274509803,0.998042356291155,0.998042356291155,0.3898305084745763,0.0019576437088449903,0.8323070031762693,0.9067801182102719,0.3,1440,920,11,5608,ToN-IoT-Network,1,No_HardClassMining,val,,6.497787952423096
0.9872822781310479,0.9711773948087816,0.9800893038675805,0.9871598586058646,0.9857584076870282,0.9984358706986444,0.9984358706986444,0.056081081081081084,0.0015641293013555788,0.9787369421037303,0.9824678256463073,0.3,1397,83,9,5745,ToN-IoT-Network,1,No_HardClassMining,test,,6.497787952423096
0.8793081839829553,0.7994152331224869,0.8340755343170106,0.8694603651526597,0.8567269384002452,0.99501690692294,0.99501690692294,0.3961864406779661,0.004983093077059975,0.8615068502447808,0.9219874491037017,0.19,1425,935,28,5591,ToN-IoT-Network,1,PlainKD_NoHardClassExtras,val,,3.8021843433380127
0.9811998894111141,0.9615823070202631,0.970551470869955,0.9810138480756825,0.9818181818181818,0.9947862356621481,0.9947862356621481,0.07162162162162163,0.005213764337851929,0.9768853512010446,0.9829346470714972,0.19,1374,106,30,5724,ToN-IoT-Network,1,PlainKD_NoHardClassExtras,test,,3.8021843433380127
0.9972744617061869,0.9949230912119902,0.9961529589397308,0.9972710649284996,0.9971711456859972,0.9992912827781715,0.9992912827781715,0.009445100354191263,0.0007087172218284905,0.9998615198344597,0.9999569935528949,0.325,1678,16,4,5640,ToN-IoT-Network,2,Full_AegisGraphX_backbone,val,,
0.9981285924341665,0.9960309818475992,0.9972995799128803,0.9981261923979168,0.9977659391648049,0.9998277940416739,0.9998277940416739,0.007765830346475508,0.00017220595832615808,0.9999493874961192,0.9999851496697295,0.325,1661,13,1,5806,ToN-IoT-Network,2,Full_AegisGraphX_backbone,test,,
0.9975470155355682,0.9965462586508267,0.9965462586508267,0.9975470155355682,0.9984053862508859,0.9984053862508859,0.9984053862508859,0.005312868949232586,0.0015946137491141034,0.9994563293803034,0.9996439110310076,0.37,1685,9,9,5635,ToN-IoT-Network,2,No_ExpertEnsemble_BestSingleExpert,val,LightGBM,
0.9985296083411309,0.9975647876054505,0.99788231076744,0.9985291388312852,0.9987951807228915,0.9993111761666954,0.9993111761666954,0.004181600955794504,0.0006888238333046323,0.999978499972945,0.9999937829670027,0.37,1667,7,4,5803,ToN-IoT-Network,2,No_ExpertEnsemble_BestSingleExpert,test,LightGBM,
0.9976832924502589,0.9958085693701955,0.9967320507140167,0.9976811299911466,0.9977003361047232,0.9992912827781715,0.9992912827781715,0.007674144037780401,0.0007087172218284905,0.9995568425518171,0.9998525384323949,0.41500000000000004,1681,13,4,5640,ToN-IoT-Network,2,No_MoERouter_EqualWeight,val,,
0.9982622644031547,0.996329667630156,0.9974930028581463,0.9982602224444203,0.9979374355448608,0.9998277940416739,0.9998277940416739,0.007168458781362007,0.00017220595832615808,0.9999383803052345,0.9999818153487493,0.41500000000000004,1662,12,1,5806,ToN-IoT-Network,2,No_MoERouter_EqualWeight,test,,
0.9975470155355682,0.9953068402507872,0.9965376630457576,0.9975439584356496,0.9973479490806223,0.9994684620836286,0.9994684620836286,0.00885478158205431,0.0005315379163713678,0.9998585912508984,0.9999558738164169,0.41000000000000003,1679,15,3,5641,ToN-IoT-Network,2,No_GraphBranch,val,,
0.9975939045582142,0.9950488215207658,0.9965265460839721,0.9975903012260128,0.9972513313863597,0.9996555880833476,0.9996555880833476,0.009557945041816009,0.00034441191665231615,0.9999765454250308,0.9999932260490869,0.41000000000000003,1658,16,2,5805,ToN-IoT-Network,2,No_GraphBranch,test,,
0.9974107386208776,0.9952182505980586,0.9963460698655909,0.9974077819543015,0.9973474801061007,0.9992912827781715,0.9992912827781715,0.00885478158205431,0.0007087172218284905,0.9997510703972917,0.9999162980259004,0.395,1679,15,4,5640,ToN-IoT-Network,2,No_TemporalBranch,val,,
0.997460232589226,0.9947501357382091,0.9963327917622788,0.9974561555370552,0.9970800412229475,0.9996555880833476,0.9996555880833476,0.01015531660692951,0.00034441191665231615,0.9999683157496031,0.9999908365775885,0.395,1657,17,2,5805,ToN-IoT-Network,2,No_TemporalBranch,test,,
0.9967293540474244,0.9951884418010957,0.9953931077635887,0.9967286778094264,0.9976974849450939,0.9980510276399717,0.9980510276399717,0.007674144037780401,0.0019489723600283487,0.9998615198344597,0.9999569935528949,0.5,1681,13,11,5633,ToN-IoT-Network,2,No_Calibration_Raw0.5,val,,
0.9982622644031547,0.9967548332369432,0.9974951424648186,0.9982609673370754,0.99828001375989,0.9994833821250215,0.9994833821250215,0.005973715651135006,0.0005166178749784743,0.9999493874961192,0.9999851496697295,0.5,1664,10,3,5804,ToN-IoT-Network,2,No_Calibration_Raw0.5,test,,
0.9458980648678114,0.9516094449330066,0.92770619708921,0.9472274895981684,0.9880930232558139,0.9409992912827781,0.9409992912827781,0.03778040141676505,0.05900070871722183,0.9708196979877285,0.9860202981064105,0.755,1630,64,333,5311,ToN-IoT-Network,2,Full_DistilledStudent,val,,5.691082954406738
0.9530811388851758,0.955747389289777,0.9353974988661236,0.9540705914054037,0.9881889763779528,0.9509213018770449,0.9509213018770449,0.03942652329749104,0.04907869812295505,0.976334385291595,0.9905338148569165,0.755,1608,66,285,5522,ToN-IoT-Network,2,Full_DistilledStudent,test,,5.691082954406738
0.9704279095121287,0.959086223357211,0.9584232954415645,0.9704492212794363,0.981373070782331,0.9801559177888023,0.9801559177888023,0.06198347107438017,0.019844082211197732,0.9841486231055202,0.9899613947879691,0.17500000000000002,1589,105,112,5532,ToN-IoT-Network,2,No_FocalLoss,val,,5.608754634857178
0.967651383504879,0.9519524802081449,0.9533013417956244,0.9676029387052818,0.9780106510908778,0.9803685207508179,0.9803685207508179,0.07646356033452807,0.019631479249182023,0.9838982285417901,0.9919610838424067,0.17500000000000002,1546,128,114,5693,ToN-IoT-Network,2,No_FocalLoss,test,,5.608754634857178
0.92886345053148,0.9333057976750394,0.9058823194089749,0.9309169217073464,0.981390977443609,0.9250531537916371,0.9250531537916371,0.05844155844155844,0.07494684620836287,0.9668187298816769,0.9872170884156235,0.55,1595,99,423,5221,ToN-IoT-Network,2,No_ContrastiveLearning,val,,3.0845015048980713
0.9324956556610079,0.9312206419187983,0.907899566071229,0.9341943509327284,0.9785198555956679,0.933528500086103,0.933528500086103,0.07108721624850657,0.06647149991389702,0.9677848326670383,0.9869287382628044,0.55,1555,119,386,5421,ToN-IoT-Network,2,No_ContrastiveLearning,test,,3.0845015048980713
0.9811937857726901,0.9681505032561666,0.9732318906779338,0.9810903328629131,0.9833216292134831,0.9923812898653437,0.9923812898653437,0.05608028335301062,0.007618710134656272,0.9798770225007257,0.9880924398750419,0.28,1599,95,43,5601,ToN-IoT-Network,2,No_HardClassMining,val,,5.477077960968018
0.9775431092099987,0.9619380083239052,0.9672999120163004,0.9774110020572736,0.981061252346016,0.990184260375409,0.990184260375409,0.06630824372759857,0.009815739624591011,0.9757393797581668,0.9857545873255178,0.28,1563,111,57,5750,ToN-IoT-Network,2,No_HardClassMining,test,,5.477077960968018
0.9866448623603161,0.9774780418988267,0.9810547686751436,0.9865943748107261,0.9882042253521127,0.9945074415308292,0.9945074415308292,0.03955135773317592,0.005492558469170801,0.9875944154421701,0.9873192899690431,0.42500000000000004,1627,67,31,5613,ToN-IoT-Network,2,PlainKD_NoHardClassExtras,val,,2.565577983856201
0.9850287394733325,0.9731372592588479,0.9782189147348728,0.9849473406598198,0.9861703943998634,0.9946616152918891,0.9946616152918891,0.04838709677419355,0.0053383847081109005,0.9863253141318546,0.987066878986051,0.42500000000000004,1593,81,31,5776,ToN-IoT-Network,2,PlainKD_NoHardClassExtras,test,,2.565577983856201
0.995677925404194,0.9468138977142257,0.9510645693410145,0.9956573567753038,0.9975643702157272,0.9980137603407322,0.9980137603407322,0.10438596491228071,0.001986239659267753,0.9990013837936639,0.999976802019723,0.165,1021,119,97,48739,CICIoT2023,0,Full_AegisGraphX_backbone,val,,
0.9946580769076868,0.9388297369987887,0.9454640395778937,0.994617661339111,0.9968612809256144,0.9976594739975774,0.9976594739975774,0.12,0.0023405260024226496,0.9988810723747483,0.9999707603807803,0.165,1122,153,114,48593,CICIoT2023,0,Full_AegisGraphX_backbone,test,,
0.9965383384024332,0.9622466816972811,0.9612587576250198,0.9965420371695776,0.9982797812864779,0.998177573920878,0.998177573920878,0.07368421052631578,0.0018224260791219592,0.9993822503675028,0.9999856488579969,0.47000000000000003,1056,84,89,48747,CICIoT2023,0,No_ExpertEnsemble_BestSingleExpert,val,CatBoost,
0.9954383578088112,0.9537419632480253,0.9540887877124811,0.9954366143517931,0.9976390400131393,0.9976800049274231,0.9976800049274231,0.09019607843137255,0.002319995072576837,0.999269726902402,0.9999809842967422,0.47000000000000003,1160,115,113,48594,CICIoT2023,0,No_ExpertEnsemble_BestSingleExpert,test,CatBoost,
0.99623819433328,0.9642348971782393,0.9583446588301057,0.9962620437451268,0.9983813465557514,0.9977680399705136,0.9977680399705136,0.06929824561403508,0.0022319600294864444,0.9991035517370707,0.99997923443889,0.42500000000000004,1061,79,109,48727,CICIoT2023,0,No_MoERouter_EqualWeight,val,,
0.9955984154295546,0.958788675139097,0.9560023358849485,0.9956117766846734,0.9979051570105358,0.997577350278194,0.997577350278194,0.08,0.0024226497218059004,0.9990030824574476,0.9999741005245281,0.42500000000000004,1173,102,118,48589,CICIoT2023,0,No_MoERouter_EqualWeight,test,,
0.995677925404194,0.9588079257033566,0.9522214445921393,0.9957089253695252,0.9981353223228556,0.997440412810222,0.997440412810222,0.07982456140350877,0.0025595871897780326,0.9979389485467292,0.9999379300553835,0.32,1049,91,125,48711,CICIoT2023,0,No_GraphBranch,val,,
0.9950982353647313,0.9550950159356246,0.9511323895545549,0.9951195649530716,0.997719990140498,0.9972488554006611,0.9972488554006611,0.08705882352941176,0.002751144599338904,0.9973413089957276,0.9999010596933106,0.32,1164,111,134,48573,CICIoT2023,0,No_GraphBranch,test,,
0.9952577237073795,0.9388884458258431,0.9459561852271838,0.9952195078624972,0.9971968162380046,0.9979523302481775,0.9979523302481775,0.12017543859649123,0.002047669751822426,0.998679522440305,0.9999690486955447,0.19,1003,137,100,48736,CICIoT2023,0,No_TemporalBranch,val,,
0.9940378536273058,0.9270547656515128,0.9384392806186116,0.993958259880683,0.9962480779087647,0.9976389430677315,0.9976389430677315,0.14352941176470588,0.0023610569322684623,0.9974662336653306,0.9999042897579156,0.19,1092,183,115,48592,CICIoT2023,0,No_TemporalBranch,test,,
0.9950376180566672,0.9739011916719476,0.9474465971892511,0.9951757138739787,0.9988705901679741,0.9960479973789828,0.9960479973789828,0.04824561403508772,0.003952002621017282,0.9990013837936639,0.999976802019723,0.5,1085,55,193,48643,CICIoT2023,0,No_Calibration_Raw0.5,val,,
0.9949381777439879,0.9756350276986399,0.9516560524955846,0.9950653892850092,0.9988263877450173,0.9959759377502208,0.9959759377502208,0.04470588235294118,0.004024062249779293,0.9988810723747483,0.9999707603807803,0.5,1218,57,196,48511,CICIoT2023,0,No_Calibration_Raw0.5,test,,
0.9863134304466143,0.8850507175465898,0.8574676296141373,0.9868015238077947,0.9948207826372903,0.9911540666721271,0.9911540666721271,0.22105263157894736,0.00884593332787288,0.9569746775099761,0.9981342905902848,0.01,888,252,432,48404,CICIoT2023,0,Full_DistilledStudent,val,,7.944852352142334
0.9844143891801048,0.8751444350914652,0.8526380916994509,0.9848799904004427,0.9936959208899876,0.9902888701829305,0.9902888701829305,0.24,0.009711129817069414,0.9503169693771117,0.9976085918282642,0.01,969,306,473,48234,CICIoT2023,0,Full_DistilledStudent,test,,7.944852352142334
0.9781094925564271,0.5612978202735112,0.5974987648983356,0.9710451920430809,0.9799348586593751,0.9980342370382504,0.9980342370382504,0.875438596491228,0.001965762961749529,0.5044937010804511,0.9759848536503641,0.01,142,998,96,48740,CICIoT2023,0,No_FocalLoss,val,,7.605351209640503
0.9757512704573647,0.5628950221351604,0.5998248847787452,0.9678981307020438,0.9776343047929363,0.9979469070154188,0.9979469070154188,0.8721568627450981,0.002053092984581272,0.5011272285619854,0.9729898651560832,0.01,163,1112,100,48607,CICIoT2023,0,No_FocalLoss,test,,7.605351209640503
0.982711701616776,0.8463690145176193,0.8205279849107266,0.9833534996032359,0.9930521295839501,0.989229257105414,0.989229257105414,0.2964912280701754,0.01077074289458596,0.9610120805330551,0.9983557296095671,0.01,802,338,526,48310,CICIoT2023,0,No_ContrastiveLearning,val,,4.297563314437866
0.9810931935496778,0.8394520335080877,0.8204653128195787,0.9816198200596756,0.99186439281595,0.988707988584803,0.988707988584803,0.30980392156862746,0.011292011415196994,0.9652603140749186,0.9984255287613766,0.01,880,395,550,48157,CICIoT2023,0,No_ContrastiveLearning,test,,4.297563314437866
0.9664238834640627,0.8821558873020048,0.7507634639761033,0.9720278627004562,0.9950659276056102,0.9704521254812024,0.9704521254812024,0.20614035087719298,0.029547874518797607,0.9808784197881057,0.9994821159653831,0.165,905,235,1443,47393,CICIoT2023,0,No_HardClassMining,val,,7.686368703842163
0.9624664879356568,0.8749580706078806,0.747986455301273,0.9686157528053739,0.9941542682283423,0.9671710431765455,0.9671710431765455,0.2172549019607843,0.03282895682345453,0.9766934494659342,0.999219939888206,0.165,998,277,1599,47108,CICIoT2023,0,No_HardClassMining,test,,7.686368703842163
0.9849127581238994,0.7716758416641161,0.8080272664129821,0.983895072896846,0.9895137644567519,0.9951060692931444,0.9951060692931444,0.4517543859649123,0.004893930706855599,0.7091536944991688,0.9811661076702203,0.17500000000000002,625,515,239,48597,CICIoT2023,0,PlainKD_NoHardClassExtras,val,,3.747375249862671
0.9832739786323076,0.7672478208028237,0.8067546140678252,0.9820250034340074,0.9880313997349373,0.9948877984683926,0.9948877984683926,0.4603921568627451,0.005112201531607367,0.7089415742070332,0.9790548950009565,0.17500000000000002,688,587,249,48458,CICIoT2023,0,PlainKD_NoHardClassExtras,test,,3.747375249862671
0.9959980790779575,0.9749448079832478,0.9570287650698546,0.9960734105809147,0.9988920349624523,0.9970100348146631,0.9970100348146631,0.04712041884816754,0.0029899651853368832,0.9991389259099223,0.9999798536367359,0.38,1092,54,146,48684,CICIoT2023,1,Full_AegisGraphX_backbone,val,,
0.9958579289644822,0.9690589331571033,0.9575213611524382,0.995908801063483,0.9985213784039101,0.9972311668068174,0.9972311668068174,0.059113300492610835,0.0027688331931825174,0.9990870074384166,0.999976794694282,0.38,1146,72,135,48622,CICIoT2023,1,Full_AegisGraphX_backbone,test,,
0.9964382903793821,0.9632403834366408,0.9604935746892074,0.9964488468303925,0.998320222877745,0.9980339954945731,0.9980339954945731,0.07155322862129145,0.0019660045054269914,0.9994536374550163,0.9999872274279868,0.47000000000000003,1064,82,96,48734,CICIoT2023,1,No_ExpertEnsemble_BestSingleExpert,val,CatBoost,
0.9963381690845423,0.9641017484483639,0.9616993594382583,0.9963476439935478,0.9982561956343344,0.9979900322005045,0.9979900322005045,0.06978653530377668,0.002009967799495457,0.9994919511873046,0.9999873418755958,0.47000000000000003,1133,85,98,48659,CICIoT2023,1,No_ExpertEnsemble_BestSingleExpert,test,CatBoost,
0.9961381463102289,0.9720340612567946,0.958173241143591,0.996194759173666,0.9987489489119957,0.9972967438050379,0.9972967438050379,0.053228621291448515,0.0027032561949621135,0.9990296140865539,0.9999774198467413,0.395,1085,61,132,48698,CICIoT2023,1,No_MoERouter_EqualWeight,val,,
0.9957578789394698,0.9638043552535407,0.9561360756005441,0.9957929151678679,0.9982551575490095,0.9973952458108579,0.9973952458108579,0.06978653530377668,0.0026047541891420717,0.999076196814382,0.9999770932214607,0.395,1133,85,127,48630,CICIoT2023,1,No_MoERouter_EqualWeight,test,,
0.9962181847286697,0.9823004733092944,0.9597707261248699,0.9963062979481917,0.999240480344863,0.9968871595330739,0.9968871595330739,0.03228621291448516,0.0031128404669260703,0.9983674885872167,0.9999609796821187,0.48000000000000004,1109,37,152,48678,CICIoT2023,1,No_GraphBranch,val,,
0.9959779889944973,0.9787265610263263,0.9594169100860195,0.996058920673997,0.9990134012990216,0.9968619890477265,0.9968619890477265,0.03940886699507389,0.0031380109522735197,0.9983814879278164,0.9999586102908136,0.48000000000000004,1170,48,153,48604,CICIoT2023,1,No_GraphBranch,test,,
0.9955578677765328,0.9521383265444562,0.950602440966057,0.9955654112662233,0.9978083650813158,0.9976448904362073,0.9976448904362073,0.09336823734729494,0.0023551095637927505,0.9990047566815669,0.9999767359555474,0.24000000000000002,1039,107,115,48715,CICIoT2023,1,No_TemporalBranch,val,,
0.9951975987993997,0.9499085778193004,0.9495487095473527,0.9951995193618773,0.9975592246949031,0.9975183050638883,0.9975183050638883,0.09770114942528736,0.0024816949361117376,0.9990112657142607,0.9999753834385187,0.24000000000000002,1099,119,121,48636,CICIoT2023,1,No_TemporalBranch,test,,
0.9958580118456859,0.9795597969805847,0.9560462212513701,0.995959292813285,0.9991172062657825,0.9966414089698955,0.9966414089698955,0.037521815008726006,0.003358591030104444,0.9991389259099223,0.9999798536367359,0.5,1103,43,164,48666,CICIoT2023,1,No_Calibration_Raw0.5,val,,
0.9957978989494748,0.977433504306215,0.9576484527511575,0.9958847649271987,0.9989516742379083,0.9967389297946961,0.9967389297946961,0.04187192118226601,0.003261070205303854,0.9990870074384166,0.999976794694282,0.5,1167,51,159,48598,CICIoT2023,1,No_Calibration_Raw0.5,test,,
0.9784496558348007,0.7499519649859059,0.7548356408411495,0.9782388273935028,0.9885217391304347,0.98943272578333,0.98943272578333,0.4895287958115183,0.01056727421667008,0.6112433473828601,0.9771326850887873,0.015,585,561,516,48314,CICIoT2023,1,Full_DistilledStudent,val,,9.298286437988281
0.9762281140570285,0.7372580714527017,0.7434909770976836,0.9759152098962529,0.9871776489625366,0.9884734499661587,0.9884734499661587,0.5139573070607554,0.011526550033841294,0.5962250361726511,0.9749885117282711,0.015,592,626,562,48195,CICIoT2023,1,Full_DistilledStudent,test,,9.298286437988281
0.9840323355210501,0.8047882045448129,0.8155379941099222,0.9837501240791087,0.9910243304027806,0.992647962318247,0.992647962318247,0.3830715532286213,0.007352037681753021,0.7798110962312171,0.9886476285017548,0.015,707,439,359,48471,CICIoT2023,1,No_FocalLoss,val,,8.69739580154419
0.9828114057028514,0.8042723468312225,0.8136844461864585,0.9825450025028739,0.9904365989515073,0.9919601288020182,0.9919601288020182,0.38341543513957305,0.008039871197981828,0.7761863371696229,0.9877988371058933,0.015,751,467,392,48365,CICIoT2023,1,No_FocalLoss,test,,8.69739580154419
0.8920281735232912,0.8940458741532666,0.6086854120621952,0.9263949600448622,0.9972751419673933,0.89193118984231,0.89193118984231,0.10383944153577661,0.10806881015768995,0.8796503272564037,0.9924462067363915,0.01,1027,119,5277,43553,CICIoT2023,1,No_ContrastiveLearning,val,,5.824056148529053
0.8936668334167084,0.8930719745416202,0.6164294688536405,0.9266322855731943,0.9970026312778858,0.8936973152572963,0.8936973152572963,0.10755336617405582,0.10630268474270362,0.869896396165657,0.991209060496796,0.01,1087,131,5183,43574,CICIoT2023,1,No_ContrastiveLearning,test,,5.824056148529053
0.987974227629262,0.8903132783575456,0.8720751661431049,0.9882544183431915,0.995011803345992,0.9926684415318452,0.9926684415318452,0.21204188481675393,0.007331558468154823,0.9421094269072564,0.9961870087511485,0.03,903,243,358,48472,CICIoT2023,1,No_HardClassMining,val,,8.94053840637207
0.9867133566783391,0.8819200833542894,0.8660884410798503,0.9869880186269515,0.9942855968262452,0.9920831880550485,0.9920831880550485,0.22824302134646962,0.007916811944951495,0.9491994463478663,0.9965023674896281,0.03,940,278,386,48371,CICIoT2023,1,No_HardClassMining,test,,8.94053840637207
0.9841523931487114,0.8010150970761187,0.8149622263127105,0.9837841882154448,0.9908448113785916,0.9929551505222199,0.9929551505222199,0.39092495636998253,0.007044849477780053,0.6885050227683822,0.975422588709909,0.165,698,448,344,48486,CICIoT2023,1,PlainKD_NoHardClassExtras,val,,5.3569276332855225
0.9827913956978489,0.7874514199687314,0.8068354380406055,0.9822085279847883,0.9895941940100174,0.9928010336977254,0.9928010336977254,0.4178981937602627,0.007198966302274545,0.6811143331934688,0.9730939016262529,0.165,709,509,351,48406,CICIoT2023,1,PlainKD_NoHardClassExtras,test,,5.3569276332855225
0.9959583024870445,0.9608974716509304,0.9554685601380635,0.9959820914957059,0.9982173592328498,0.9976449868938401,0.9976449868938401,0.07585004359197908,0.002355013106159895,0.9989139676870884,0.9999745618000541,0.28500000000000003,1060,87,115,48717,CICIoT2023,2,Full_AegisGraphX_backbone,val,,
0.9958986875800256,0.9576694372873685,0.9567507027232072,0.9959028036545559,0.9979494330182296,0.9978471253998196,0.9978471253998196,0.08250825082508251,0.0021528746001804313,0.9985322355330752,0.9999444853812155,0.28500000000000003,1112,100,105,48667,CICIoT2023,2,Full_AegisGraphX_backbone,test,,
0.9968986974529302,0.9720207285430909,0.9658728776813851,0.9969188804472836,0.998729534230856,0.9980955111402359,0.9980955111402359,0.05405405405405406,0.001904488859764089,0.9994422454839738,0.9999869597127169,0.42500000000000004,1085,62,93,48739,CICIoT2023,2,No_ExpertEnsemble_BestSingleExpert,val,CatBoost,
0.9964188540332907,0.9671886414836841,0.9625367013422532,0.9964366736150152,0.9984204156153199,0.9979086361026819,0.9979086361026819,0.06353135313531354,0.002091363897318133,0.9994534412023995,0.9999864832300779,0.42500000000000004,1135,77,102,48670,CICIoT2023,2,No_ExpertEnsemble_BestSingleExpert,test,CatBoost,
0.9963184537505753,0.9632101800411581,0.9592998069964845,0.996333986593019,0.9983200852249446,0.9979112057667103,0.9979112057667103,0.07149084568439407,0.002088794233289646,0.99917415195604,0.9999807340143202,0.33,1065,82,102,48730,CICIoT2023,2,No_MoERouter_EqualWeight,val,,
0.9962988156209988,0.9647133939589316,0.9611882424009797,0.9963128477383538,0.9982975406641642,0.9979086361026819,0.9979086361026819,0.06848184818481848,0.002091363897318133,0.9992239941003859,0.9999808170979257,0.33,1129,83,102,48670,CICIoT2023,2,No_MoERouter_EqualWeight,test,,
0.9953780587846895,0.9610262158191465,0.9497303861394553,0.9954346079949125,0.9982367293379534,0.9970306356487549,0.9970306356487549,0.07497820401046207,0.002969364351245085,0.9985304221880317,0.9999648042273778,0.29500000000000004,1061,86,145,48687,CICIoT2023,2,No_GraphBranch,val,,
0.9952184699103713,0.9593323239893906,0.9504524198541022,0.9952646389333926,0.9980502021632494,0.9970474862626096,0.9970474862626096,0.07838283828382839,0.002952513737390306,0.9984899342370059,0.9999599850822622,0.29500000000000004,1117,95,144,48628,CICIoT2023,2,No_GraphBranch,test,,
0.996058344504692,0.9528607361245531,0.955770884079961,0.9960456754919798,0.9978299588511065,0.9981364678899083,0.9981364678899083,0.09241499564080209,0.0018635321100917432,0.9983977948057556,0.9999616631254722,0.265,1041,106,91,48741,CICIoT2023,2,No_TemporalBranch,val,,
0.9956185979513444,0.9490778334374075,0.9532716968013356,0.9955981289030194,0.9975202377292756,0.9979906503731649,0.9979906503731649,0.09983498349834984,0.002009349626835069,0.9979968927959803,0.9999360486524425,0.265,1091,121,98,48674,CICIoT2023,2,No_TemporalBranch,test,,
0.9951779747493947,0.9800794510952842,0.9496406437225156,0.9953303215834072,0.9991576438682637,0.9959043250327654,0.9959043250327654,0.03574542284219703,0.0040956749672346,0.9989139676870884,0.9999745618000541,0.5,1106,41,200,48632,CICIoT2023,2,No_Calibration_Raw0.5,val,,
