tau,accuracy,balanced_accuracy,macro_f1,weighted_f1,attack_recall,minority_recall,precision_attack,fpr,fnr,roc_auc,pr_auc,cumulative_reward,cumulative_reward_per_window,avg_detection_delay,telemetry_cost,escalation_rate,isolation_rate,abstention_rate,budget_violation_rate,latency_sec,peak_memory_MB,dataset,candidate,seed,status,adapted_on_rare_windows
,0.6113744075829384,0.42954002389486257,0.43306002970902635,0.6575854576235015,0.687037037037037,0.17204301075268819,0.828125,0.8279569892473119,0.31296296296296294,0.8663281561131023,0.9570969402864676,777.8900000000002,5.8051492537313445,0.0,0.0,0.0,0.05239766081871345,0.8692397660818714,0.0,32.1003532409668,0.50072,ToN-IoT-Network,C5_HierarchicalMultiAgentRL,1,ok,
,0.23007334963325182,0.36385684631843784,0.2299921512996032,0.2253077807655411,0.13803162904959312,0.5896820635872826,0.5679090334807327,0.41031793641271747,0.8619683709504069,0.8913039133306456,0.9575659538242806,404.7999999999977,3.0208955223880425,0.0,0.0,0.0,0.12432748538011695,0.04327485380116959,0.0,54.98191046714783,5.030272,ToN-IoT-Network,C6_ContinualMetaGraphRL,0,ok,186.0
,0.8007566204287516,0.5,0.44467787114845936,0.7121574985605843,1.0,0.0,0.8007566204287516,1.0,0.0,0.8831435263630023,0.9536845609908354,7797.350000000006,58.18917910447765,0.0,0.0,0.0,0.8452631578947368,0.0,0.0,56.4834189414978,5.042034,ToN-IoT-Network,C6_ContinualMetaGraphRL,1,ok,186.0
,0.7960233918128655,0.5,0.44321437874446473,0.7056180261368017,1.0,0.0,0.7960233918128655,1.0,0.0,0.8861670810563804,0.9535696884046767,8137.100000000006,60.72462686567169,0.0,0.0,0.0,1.0,0.0,0.0,55.10804104804993,1.700547,ToN-IoT-Network,C7_LogicPreservingAdversarialRL,0,ok,
,0.7960233918128655,0.5,0.44321437874446473,0.7056180261368017,1.0,0.0,0.7960233918128655,1.0,0.0,0.8861670810563804,0.9535696884046767,8137.100000000006,60.72462686567169,0.0,0.0,0.0,1.0,0.0,0.0,56.81187629699707,1.696793,ToN-IoT-Network,C7_LogicPreservingAdversarialRL,1,ok,
,0.6021921341070278,0.42810172570390553,0.3847916801937877,0.5382924345294918,0.8428701180744778,0.013333333333333334,0.6763848396501457,0.9866666666666667,0.15712988192552224,0.9571076798869714,0.974415903829989,673.8000000000002,5.0283582089552255,0.0,0.0,0.0,0.0023391812865497076,0.8185964912280702,0.0,49.28567457199097,9.054634,ToN-IoT-Network,C8_NeuroSymbolicATTCKRL,0,ok,
,0.5804347826086956,0.40927573375391213,0.39639933643360253,0.5572492145866367,0.7639296187683284,0.0546218487394958,0.6983914209115282,0.9453781512605042,0.23607038123167157,0.7916533182187832,0.9081156177808261,3287.11,24.530671641791045,0.0,0.0,0.0,0.06,0.8498245614035088,0.0,49.67080616950989,9.054158,ToN-IoT-Network,C8_NeuroSymbolicATTCKRL,1,ok,
,0.7847018260758524,0.4983578281202118,0.45220858040457446,0.70437154511872,0.9829828222828705,0.01373283395755306,0.7948851096975205,0.9862671660424469,0.017017177717129555,0.8887249923788876,0.956035829203218,6975.01,52.052313432835824,0.00011695906432748539,0.007462686567164179,0.0,0.8776608187134503,0.08198830409356725,0.0,36.06402063369751,1.610346,ToN-IoT-Network,C9_SelfSupervisedWorldModelRL,0,ok,
,0.780992333285115,0.50193654031185,0.4430264274870387,0.6864748487666558,0.9992587101556709,0.004614370468029005,0.7812228339611706,0.995385629531971,0.0007412898443291327,0.8844181558839208,0.9519894331585461,6050.443318831865,45.15256208083482,0.031228070175438598,0.11940298507462686,0.0,0.2650292397660819,0.19146198830409356,0.02935672514619883,36.57266592979431,1.488122,ToN-IoT-Network,C9_SelfSupervisedWorldModelRL,1,ok,
,0.7957331447430457,0.5,0.44312438464063014,0.7052175202048312,1.0,0.0,0.7957331447430457,1.0,0.0,0.8994928664796557,0.9590294983760443,6106.000000000002,45.56716417910449,0.0,0.0,0.0,0.011228070175438596,0.0077192982456140355,0.0,41.6590461730957,7.400417,ToN-IoT-Network,C10_ByzantineRobustFederatedRL,0,ok,
,0.7960233918128655,0.5,0.44321437874446473,0.7056180261368017,1.0,0.0,0.7960233918128655,1.0,0.0,0.8861670810563804,0.9535696884046767,8137.100000000006,60.72462686567169,0.0,0.0,0.0,1.0,0.0,0.0,39.134519815444946,7.397834,ToN-IoT-Network,C10_ByzantineRobustFederatedRL,1,ok,
0.5056554060686669,0.9773553443388361,0.5,0.494274004486347,0.9661626797049782,1.0,0.0,0.9773553443388361,1.0,0.0,0.723106584355398,0.9873474041977467,107096.50000000052,114.17537313432892,0.0,0.0,0.0,1.0,0.0,0.0,60.212730407714844,9.191979,CICIoT2023,C1_ConformalRiskGraphRL,0,ok,
0.5056554060686669,0.9773553443388361,0.5,0.494274004486347,0.9661626797049782,1.0,0.0,0.9773553443388361,1.0,0.0,0.9746463148935708,0.9987414224297586,73558.90000000007,78.42100213219624,0.0,0.0,0.0,0.0,0.0,0.0,60.1400671005249,11.773736,CICIoT2023,C1_ConformalRiskGraphRL,1,ok,
,0.9773553443388361,0.5,0.494274004486347,0.9661626797049782,1.0,0.0,0.9773553443388361,1.0,0.0,0.723106584355398,0.9873474041977467,107096.50000000052,114.17537313432892,0.0,0.0,0.0,1.0,0.0,0.0,69.21910977363586,9.133076,CICIoT2023,C2_CausalCounterfactualRL,0,ok,
,0.9773553443388361,0.5,0.494274004486347,0.9661626797049782,1.0,0.0,0.9773553443388361,1.0,0.0,0.723106584355398,0.9873474041977467,107096.50000000052,114.17537313432892,0.0,0.0,0.0,1.0,0.0,0.0,65.90847635269165,9.126228,CICIoT2023,C2_CausalCounterfactualRL,1,ok,
,0.9697181924295482,0.9420686671450211,0.7807889131526555,0.9750799099504284,0.9710298232443868,0.9131075110456554,0.9979309861130593,0.08689248895434462,0.028970176755613183,0.9746463148935708,0.9987414224297586,-62071.0897443843,-66.17386966352271,4.0,8.0,0.0,0.0,0.0,3.874870768717692,113.36234664916992,16.79131,CICIoT2023,C3_OfflineSafeGraphRL,0,ok,
,0.9773553443388361,0.5,0.494274004486347,0.9661626797049782,1.0,0.0,0.9773553443388361,1.0,0.0,0.9746463148935708,0.9987414224297586,73558.90000000007,78.42100213219624,0.0,0.0,0.0,0.0,0.0,0.0,33.240840911865234,16.581837,CICIoT2023,C3_OfflineSafeGraphRL,1,ok,
,0.9773553443388361,0.5,0.494274004486347,0.9661626797049782,1.0,0.0,0.9773553443388361,1.0,0.0,0.723106584355398,0.9873474041977467,107096.50000000052,114.17537313432892,0.0,0.0,0.0,1.0,0.0,0.0,59.5301239490509,9.51846,CICIoT2023,C4_BudgetedActiveAcquisitionRL,0,ok,
,0.9773553443388361,0.5,0.494274004486347,0.9661626797049782,1.0,0.0,0.9773553443388361,1.0,0.0,0.723106584355398,0.9873474041977467,107096.50000000052,114.17537313432892,0.0,0.0,0.0,1.0,0.0,0.0,61.730287075042725,9.603999,CICIoT2023,C4_BudgetedActiveAcquisitionRL,1,ok,
