accuracy,balanced_accuracy,macro_f1,weighted_f1,attack_recall,minority_recall,precision_attack,fpr,fnr,roc_auc,pr_auc,model,family,train_time_sec,inference_latency_sec_per_sample,peak_memory_MB,seed,eval_split,dataset,row_cap,post_determinism_fix
0.9428666666666666,0.9473809926347869,0.9391502768572466,0.9433308394429714,0.9311424100156495,0.9636195752539243,0.9784038588028942,0.03638042474607572,0.06885758998435054,0.9909348681260298,0.9950187233524589,LightGBM,classical_tree,1.341475009918213,9.111245473225912e-07,4.193155,0,test,UNSW-NB15,100000,True
0.9424666666666667,0.9392747786606785,0.937848112684843,0.9425581567308701,0.95075639019301,0.9277931671283471,0.9588594276094277,0.07220683287165282,0.04924360980699009,0.9901706796987252,0.9946260641949132,CatBoost,classical_tree,2.609917402267456,8.234182993570964e-07,0.843707,0,test,UNSW-NB15,100000,True
0.9053419530452534,0.8571185698594694,0.8501154798338791,0.906252075417683,0.9352748085178015,0.7789623312011372,0.9469916482018067,0.22103766879886283,0.06472519148219846,0.8702394157843533,0.9432145908155203,LogisticRegression,classical_tree,3.2937111854553223,2.713380276893182e-07,3.478729,0,test,ToN-IoT-Network,100000,True
0.7963252807077237,0.5307058859633081,0.5213505126421267,0.7451964654209711,0.9611985523104116,0.10021321961620469,0.8185206422018348,0.8997867803837953,0.03880144768958842,0.8256959697526413,0.9311847620299999,LinearSVM,classical_tree,119.20552229881287,1.27225799923975e-06,27.099219,0,test,ToN-IoT-Network,100000,True
0.8085062946580469,0.5013559901384058,0.45054620464624734,0.7241845265530839,0.9991583200067334,0.0035536602700781805,0.8089267461669506,0.9964463397299218,0.0008416799932665601,0.7770849271863056,0.8958402306584713,GaussianNB,classical_tree,0.089111328125,1.5199245259485183e-06,34.073991,0,test,ToN-IoT-Network,100000,True
0.9890438924804356,0.9788509805871026,0.9821852098888882,0.989005529592503,0.995370760037034,0.9623312011371713,0.9911163258464633,0.037668798862828715,0.00462923996296608,0.9943251805230104,0.9974857746520912,kNN,classical_tree,0.010230302810668945,6.881564926557616e-05,6.39841,0,test,ToN-IoT-Network,100000,True
0.9972099353521606,0.9954269767231514,0.9954941652096246,0.9972097461406318,0.9983166400134669,0.9925373134328358,0.998232620770914,0.007462686567164179,0.0016833599865331201,0.9951063516809402,0.9977988611168707,DecisionTree,classical_tree,0.5763058662414551,4.4526434058273434e-07,15.946382,0,test,ToN-IoT-Network,100000,True
0.9986389928547125,0.9971243347991248,0.9977993441551389,0.9986380678258487,0.9995791600033668,0.9946695095948828,0.9987385417542679,0.005330490405117271,0.00042083999663328003,0.9999419139109125,0.9999859689957489,RandomForest,classical_tree,2.9373779296875,1.906099348662053e-05,215.939359,0,test,ToN-IoT-Network,100000,True
0.9943518203470568,0.9908118694466393,0.9908784320097279,0.9943514373090842,0.9965491120276071,0.9850746268656716,0.996465241541828,0.014925373134328358,0.0034508879723928964,0.9990737332611416,0.999723760784938,ExtraTrees,classical_tree,2.159013032913208,1.9723487249155683e-05,191.057226,0,test,ToN-IoT-Network,100000,True
0.9953045253487581,0.9932994316356941,0.9924313703644201,0.9953086507093497,0.9965491120276071,0.9900497512437811,0.9976407145264578,0.009950248756218905,0.0034508879723928964,0.9991661116783129,0.9997692110987708,GradientBoosting,classical_tree,25.204806804656982,1.6895351299585717e-06,18.836081,0,test,ToN-IoT-Network,100000,True
